year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified,partija_numeric,kandidato_aktyvumas,populiarumas_google,Populiacija_viso,Baltaodžiai,Juodaodžiai,Indėnai_Arba_Aliaskos_vietiniai,Azijiečiai,Havajiečiai,Dvi_arba_daugiau_rasiu,Ne_ispanakalbiai,Ispanakalbiai,Total Population,Populiacija_0_4,Populiacija_5_17,Populiacija_18_24,Populiacija_25_44,Populiacija_45_64,Populiacija_65_plus,Populiacija_under_18,Populiacija_18_54,Populiacija_55_plus,Vyru_populiacija,Moteru_populiacija,Gimimai,Mirtys,Išorinė_migracija,Vidinė_migracija,Pokytis,Bendras darbingumas,Darbas su darbo sutartimi,Kasyba,Statyba,Gamyba,Valstijos lygio valdžia,Vietinė valdžia,laimetojas
2010,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,MIKE CRAPO,REPUBLICAN,False,total,319953,449530,False,20210114,REPUBLICAN,1,0.7117500500522769,0.0,1570746.0,1478848.0,10962.0,25933.0,20067.0,2799.0,32137.0,1393750.0,176996.0,1570746.0,121480.0,307751.0,154308.0,400960.0,390118.0,196129.0,429231.0,763482.0,378033.0,786849.0,783970.0,11946.0,5164.0,374.0,-762.0,-72.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,True
2010,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,,,True,total,91,449530,False,20210114,OTHER,3,0.0002024336529263,,1570746.0,1478848.0,10962.0,25933.0,20067.0,2799.0,32137.0,1393750.0,176996.0,1570746.0,121480.0,307751.0,154308.0,400960.0,390118.0,196129.0,429231.0,763482.0,378033.0,786849.0,783970.0,11946.0,5164.0,374.0,-762.0,-72.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,False
2014,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,NELS MITCHELL,DEMOCRAT,False,total,151574,437170,False,20210114,DEMOCRAT,0,0.3467163803554681,0.0,1631112.0,1527448.0,13032.0,28142.0,22636.0,3235.0,36619.0,1434968.0,196144.0,1631112.0,113989.0,317013.0,157293.0,413775.0,397604.0,231438.0,431002.0,769960.0,430150.0,817820.0,814428.0,44880.0,25066.0,3178.0,16940.0,458.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,False
2014,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,JAMES E. RISCH,REPUBLICAN,False,total,285596,437170,False,20210114,REPUBLICAN,1,0.6532836196445319,0.0,1631112.0,1527448.0,13032.0,28142.0,22636.0,3235.0,36619.0,1434968.0,196144.0,1631112.0,113989.0,317013.0,157293.0,413775.0,397604.0,231438.0,431002.0,769960.0,430150.0,817820.0,814428.0,44880.0,25066.0,3178.0,16940.0,458.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,True
2016,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,RAY J. WRITZ,CONSTITUTION,False,total,41677,678943,False,20210114,OTHER,3,0.061385123640718,0.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,1682380.0,114787.0,322943.0,157961.0,428353.0,406029.0,252307.0,437730.0,784990.0,459660.0,843658.0,840378.0,45202.0,26556.0,7236.0,37100.0,100.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,False
2016,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,MIKE CRAPO,REPUBLICAN,False,total,449017,678943,False,20210114,REPUBLICAN,1,0.6613471233962203,0.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,1682380.0,114787.0,322943.0,157961.0,428353.0,406029.0,252307.0,437730.0,784990.0,459660.0,843658.0,840378.0,45202.0,26556.0,7236.0,37100.0,100.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,True
2016,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,JERRY STURGILL,DEMOCRAT,False,total,188249,678943,False,20210114,DEMOCRAT,0,0.2772677529630617,0.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,1682380.0,114787.0,322943.0,157961.0,428353.0,406029.0,252307.0,437730.0,784990.0,459660.0,843658.0,840378.0,45202.0,26556.0,7236.0,37100.0,100.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,False
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,NATALIE M FLEMING,INDEPENDENT,False,total,25329,859827,False,20210114,OTHER,3,0.0294582514854732,0.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,,114787.0,322943.0,157961.0,428353.0,406029.0,252307.0,437730.0,784990.0,459660.0,843658.0,840378.0,43312.0,29274.0,1356.0,60566.0,-254.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,False
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,PAULETTE JORDAN,DEMOCRAT,False,total,285864,859827,False,20210114,DEMOCRAT,0,0.3324668799653884,0.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,,114787.0,322943.0,157961.0,428353.0,406029.0,252307.0,437730.0,784990.0,459660.0,843658.0,840378.0,43312.0,29274.0,1356.0,60566.0,-254.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,False
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,JIM RISCH,REPUBLICAN,False,total,538446,859827,False,20210114,REPUBLICAN,1,0.6262259733644093,190.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,,114787.0,322943.0,157961.0,428353.0,406029.0,252307.0,437730.0,784990.0,459660.0,843658.0,840378.0,43312.0,29274.0,1356.0,60566.0,-254.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,True
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,RAY J. WRITZ,CONSTITUTION PARTY,False,total,10188,859827,False,20210114,OTHER,3,0.011848895184729,0.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,,114787.0,322943.0,157961.0,428353.0,406029.0,252307.0,437730.0,784990.0,459660.0,843658.0,840378.0,43312.0,29274.0,1356.0,60566.0,-254.0,553780.0,404386.0,0.0,22191.0,21851.0,1344.0,14789.0,False
1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,PATRICIA GROGAN,SOCIALIST WORKERS,False,total,15922,3184764,False,20210114,OTHER,3,0.0049994285290841,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1530438.0,1236589.0,0.0,52192.0,152683.0,560.0,2850.0,False
1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALEX SMITH,DEMOCRAT,False,total,1448187,3184764,False,20210114,DEMOCRAT,0,0.4547234897154075,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1530438.0,1236589.0,0.0,52192.0,152683.0,560.0,2850.0,False
1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BRUCE LEE GREEN,LIBERTARIAN,False,total,16320,3184764,False,20210114,LIBERTARIAN,2,0.0051243985425607,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1530438.0,1236589.0,0.0,52192.0,152683.0,560.0,2850.0,False
1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,159,3184764,False,20210114,OTHER,3,4.992520638891924e-05,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1530438.0,1236589.0,0.0,52192.0,152683.0,560.0,2850.0,False
1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES H. PEREY,REPUBLICAN,False,total,1698711,3184764,False,20210114,REPUBLICAN,1,0.5333867752838201,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1530438.0,1236589.0,0.0,52192.0,152683.0,560.0,2850.0,True
1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,GERALD ROSE,SOCIALIST LABOR,False,total,5465,3184764,False,20210114,OTHER,3,0.0017159827227386,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1530438.0,1236589.0,0.0,52192.0,152683.0,560.0,2850.0,False
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DAVID C. O'NEAL,REPUBLICAN,False,total,1946296,4580029,False,20210114,REPUBLICAN,1,0.4249527677663176,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,False
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN J. DIXON,DEMOCRAT,False,total,2565302,4580029,False,20210114,DEMOCRAT,0,0.5601060604638093,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,True
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,SIDNEY LENS,CITIZENS,False,total,19213,4580029,False,20210114,OTHER,3,0.0041949516040182,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,False
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BRUCE GREEN,LIBERTARIAN,False,total,29328,4580029,False,20210114,LIBERTARIAN,2,0.0064034529039008,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,False
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MICHAEL SORIANO,WORKERS WORLD,False,total,5626,4580029,False,20210114,OTHER,3,0.0012283765015461,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,False
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,96,4580029,False,20210114,OTHER,3,2.096056597021548e-05,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,False
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES F. WILSON,COMMUNIST,False,total,11453,4580029,False,20210114,OTHER,3,0.0025006391880924,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,False
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BURTON LEE ARTZ,SOCIALIST WORKERS,False,total,2715,4580029,False,20210114,OTHER,3,0.0005927910063451,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1518327.0,1223125.0,0.0,53004.0,147935.0,2577.0,13244.0,False
1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,NELSON GONZALEZ,SOCIALIST WORKERS,False,total,4913,4787335,False,20210114,OTHER,3,0.00102624946865,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1533652.0,1230089.0,1300.0,44828.0,148394.0,519.0,2770.0,False
1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,OTHER,,False,total,273,4787335,False,20210114,OTHER,3,5.70254640629912e-05,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1533652.0,1230089.0,1300.0,44828.0,148394.0,519.0,2770.0,False
1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES H. PERCY,REPUBLICAN,False,total,2308039,4787335,False,20210114,REPUBLICAN,1,0.4821135349834511,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1533652.0,1230089.0,1300.0,44828.0,148394.0,519.0,2770.0,False
1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,STEVEN I. GIVOT,LIBERTARIAN,False,total,59777,4787335,False,20210114,LIBERTARIAN,2,0.0124864877849576,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1533652.0,1230089.0,1300.0,44828.0,148394.0,519.0,2770.0,False
1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,PAUL SIMON,DEMOCRAT,False,total,2397165,4787335,False,20210114,DEMOCRAT,0,0.5007305734819059,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1533652.0,1230089.0,1300.0,44828.0,148394.0,519.0,2770.0,True
1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MARJORIE H. PRIES,CITIZENS,False,total,12366,4787335,False,20210114,OTHER,3,0.0025830655260181,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1533652.0,1230089.0,1300.0,44828.0,148394.0,519.0,2770.0,False
1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ISHMAEL FLORY,COMMUNIST,False,total,4802,4787335,False,20210114,OTHER,3,0.0010030632909541,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1533652.0,1230089.0,1300.0,44828.0,148394.0,519.0,2770.0,False
1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN J. DIXON,DEMOCRAT,False,total,2033783,3122883,False,20210114,DEMOCRAT,0,0.6512517439814428,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1548487.0,1242194.0,1467.0,77854.0,148882.0,529.0,2808.0,True
1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,OMARI MUSA,SOCIALIST WORKERS,False,total,5671,3122883,False,20210114,OTHER,3,0.0018159501973016,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1548487.0,1242194.0,1467.0,77854.0,148882.0,529.0,2808.0,False
1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DONALD M. PARRISH JR.,LIBERTARIAN,False,total,13891,3122883,False,20210114,LIBERTARIAN,2,0.0044481333434521,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1548487.0,1242194.0,1467.0,77854.0,148882.0,529.0,2808.0,False
1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ELINAR V. DYHRKOPP,ILLINOIS SOLIDARITY,False,total,15804,3122883,False,20210114,OTHER,3,0.0050607083262485,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1548487.0,1242194.0,1467.0,77854.0,148882.0,529.0,2808.0,False
1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,JUDY KOEHLER,REPUBLICAN,False,total,1053734,3122883,False,20210114,REPUBLICAN,1,0.3374234641515548,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,,,,,,1548487.0,1242194.0,1467.0,77854.0,148882.0,529.0,2808.0,False
1990,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,PAUL SIMON,DEMOCRAT,False,total,2115377,3251005,False,20210114,DEMOCRAT,0,0.6506840192494321,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,98070.0,49712.0,15498.0,-30204.0,-200.0,1566487.0,1247668.0,2167.0,71942.0,161097.0,2390.0,13275.0,True
1990,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,LYNN MARTIN,REPUBLICAN,False,total,1135628,3251005,False,20210114,REPUBLICAN,1,0.3493159807505679,,11453316.0,9422280.0,1711998.0,23384.0,295654.0,0.0,0.0,10541612.0,911704.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,98070.0,49712.0,15498.0,-30204.0,-200.0,1566487.0,1247668.0,2167.0,71942.0,161097.0,2390.0,13275.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,JOHN JUSTICE,POPULIST,False,total,8656,4939558,False,20210114,OTHER,3,0.0017523835128568,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES A. WINTER,NATURAL LAW,False,total,15118,4939558,False,20210114,OTHER,3,0.0030605977295944,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD S. WILLIAMSON,REPUBLICAN,False,total,2126833,4939558,False,20210114,REPUBLICAN,1,0.4305715207716966,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,KATHLEEN KAKU,SOCIALIST WORKERS,False,total,10056,4939558,False,20210114,OTHER,3,0.0020358096817569,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,28,4939558,False,20210114,OTHER,3,5.668523378002647e-06,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CAROL MOSELEY-BRAUN,DEMOCRAT,False,total,2631229,4939558,False,20210114,DEMOCRAT,0,0.5326851106920902,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,True
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN J. PORT,NEW ALLIANCE,False,total,12689,4939558,False,20210114,OTHER,3,0.0025688533265526,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHAD KOPPIE,CONSERVATIVE,False,total,100422,4939558,False,20210114,OTHER,3,0.0203301590952064,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ANDREW B. SPIEGEL,LIBERTARIAN,False,total,34527,4939558,False,20210114,LIBERTARIAN,2,0.0069898966668677,,11694184.0,9570091.0,1770909.0,26019.0,327165.0,0.0,0.0,10686903.0,1007281.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,385932.0,206586.0,79810.0,-101714.0,34086.0,1521905.0,1200565.0,1988.0,68985.0,124148.0,2249.0,13504.0,False
1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,AL SALVI,REPUBLICAN,False,total,1728824,4250722,False,20210114,REPUBLICAN,1,0.406713024281522,,12101999.0,9808636.0,1868813.0,32570.0,391980.0,0.0,0.0,10852501.0,1249498.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,366920.0,213734.0,81224.0,-127538.0,29400.0,1532447.0,1205338.0,1957.0,62698.0,126808.0,2060.0,13084.0,False
1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,STEVEN H. PERRY,REFORM,False,total,61023,4250722,False,20210114,OTHER,3,0.0143559141247063,,12101999.0,9808636.0,1868813.0,32570.0,391980.0,0.0,0.0,10852501.0,1249498.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,366920.0,213734.0,81224.0,-127538.0,29400.0,1532447.0,1205338.0,1957.0,62698.0,126808.0,2060.0,13084.0,False
1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHAD KOPPIE,U.S. TAXPAYERS,False,total,17563,4250722,False,20210114,OTHER,3,0.0041317686736512,,12101999.0,9808636.0,1868813.0,32570.0,391980.0,0.0,0.0,10852501.0,1249498.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,366920.0,213734.0,81224.0,-127538.0,29400.0,1532447.0,1205338.0,1957.0,62698.0,126808.0,2060.0,13084.0,False
1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ROBIN J. MILLER,LIBERTARIAN,False,total,41218,4250722,False,20210114,LIBERTARIAN,2,0.0096967056420062,,12101999.0,9808636.0,1868813.0,32570.0,391980.0,0.0,0.0,10852501.0,1249498.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,366920.0,213734.0,81224.0,-127538.0,29400.0,1532447.0,1205338.0,1957.0,62698.0,126808.0,2060.0,13084.0,False
1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,4228,4250722,False,20210114,OTHER,3,0.0009946545551555,,12101999.0,9808636.0,1868813.0,32570.0,391980.0,0.0,0.0,10852501.0,1249498.0,,872761.0,2365601.0,1233528.0,3720108.0,2834615.0,1498943.0,3238362.0,6667143.0,2620051.0,6137659.0,6387897.0,366920.0,213734.0,81224.0,-127538.0,29400.0,1532447.0,1205338.0,1957.0,62698.0,126808.0,2060.0,13084.0,False
