year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,State,electoral_votes,partija_numeric,gimimo_metai,amžius,laimetojas,Populiacija_viso,Baltaodžiai,Juodaodžiai,Indėnai_Arba_Aliaskos_vietiniai,Azijiečiai,Havajiečiai,Dvi_arba_daugiau_rasiu,Ne_ispanakalbiai,Ispanakalbiai,Populiacija_viso_2,Populiacija_0_4,Populiacija_5_17,Populiacija_18_24,Populiacija_25_44,Populiacija_45_64,Populiacija_65_plus,Populiacija_under_18,Populiacija_18_54,Populiacija_55_plus,Vyru_populiacija,Moteru_populiacija,Gimimai,Mirtys,Išorinė_migracija,Vidinė_migracija,Pokytis,Bendras darbingumas,Darbas su darbo sutartimi,Kasyba,Statyba,Gamyba,Valstijos lygio valdžia,Vietinė valdžia
2004,MARYLAND,MD,24,52,52,"BUSH, GEORGE W.",REPUBLICAN,False,1024703,2384238,20210113,,REPUBLICAN,MARYLAND,10,1,,,False,5111988.0,3495509.0,1406138.0,16614.0,193727.0,0.0,0.0,4933804.0,178184.0,5546935.0,365729.0,1017721.0,508100.0,1620262.0,1404618.0,630505.0,1383450.0,2958034.0,1205451.0,2676892.0,2870043.0,150392.0,88304.0,44158.0,-22306.0,7962.0,302691.0,240425.0,640.0,21855.0,22363.0,10500.0,19365.0
2004,MARYLAND,MD,24,52,52,"NADER, RALPH",POPULIST,False,11854,2384238,20210113,,OTHER,MARYLAND,10,2,1934.0,70.0,False,5111988.0,3495509.0,1406138.0,16614.0,193727.0,0.0,0.0,4933804.0,178184.0,5546935.0,365729.0,1017721.0,508100.0,1620262.0,1404618.0,630505.0,1383450.0,2958034.0,1205451.0,2676892.0,2870043.0,150392.0,88304.0,44158.0,-22306.0,7962.0,302691.0,240425.0,640.0,21855.0,22363.0,10500.0,19365.0
2004,MARYLAND,MD,24,52,52,"BADNARIK, MICHAEL",LIBERTARIAN,False,6094,2384238,20210113,,LIBERTARIAN,MARYLAND,10,3,,,False,5111988.0,3495509.0,1406138.0,16614.0,193727.0,0.0,0.0,4933804.0,178184.0,5546935.0,365729.0,1017721.0,508100.0,1620262.0,1404618.0,630505.0,1383450.0,2958034.0,1205451.0,2676892.0,2870043.0,150392.0,88304.0,44158.0,-22306.0,7962.0,302691.0,240425.0,640.0,21855.0,22363.0,10500.0,19365.0
2004,MARYLAND,MD,24,52,52,"COBB, DAVID",GREEN,False,3632,2384238,20210113,,OTHER,MARYLAND,10,2,,,False,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5546935.0,365729.0,1017721.0,508100.0,1620262.0,1404618.0,630505.0,1383450.0,2958034.0,1205451.0,2676892.0,2870043.0,150392.0,88304.0,44158.0,-22306.0,7962.0,302691.0,240425.0,640.0,21855.0,22363.0,10500.0,19365.0
2004,MARYLAND,MD,24,52,52,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,3421,2384238,20210113,,OTHER,MARYLAND,10,2,,,False,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5546935.0,365729.0,1017721.0,508100.0,1620262.0,1404618.0,630505.0,1383450.0,2958034.0,1205451.0,2676892.0,2870043.0,150392.0,88304.0,44158.0,-22306.0,7962.0,302691.0,240425.0,640.0,21855.0,22363.0,10500.0,19365.0
2004,MARYLAND,MD,24,52,52,OTHER,UNAFFILIATED,True,34,2384238,20210113,,OTHER,MARYLAND,10,2,,,False,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5546935.0,365729.0,1017721.0,508100.0,1620262.0,1404618.0,630505.0,1383450.0,2958034.0,1205451.0,2676892.0,2870043.0,150392.0,88304.0,44158.0,-22306.0,7962.0,302691.0,240425.0,640.0,21855.0,22363.0,10500.0,19365.0
2004,MARYLAND,MD,24,52,52,OTHER,DEMOCRAT,True,7,2384238,20210113,,DEMOCRAT,MARYLAND,10,0,,,False,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5546935.0,365729.0,1017721.0,508100.0,1620262.0,1404618.0,630505.0,1383450.0,2958034.0,1205451.0,2676892.0,2870043.0,150392.0,88304.0,44158.0,-22306.0,7962.0,302691.0,240425.0,640.0,21855.0,22363.0,10500.0,19365.0
2008,MARYLAND,MD,24,52,52,"OBAMA, BARACK H.",DEMOCRAT,False,1629467,2631596,20210113,,DEMOCRAT,MARYLAND,10,0,,,True,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5684965.0,366115.0,993099.0,543624.0,1569212.0,1534657.0,678258.0,1359214.0,2995410.0,1330341.0,2749177.0,2935788.0,155582.0,87244.0,39630.0,-58912.0,-230.0,294121.0,231750.0,620.0,18899.0,10355.0,10654.0,19648.0
2008,MARYLAND,MD,24,52,52,"MCCAIN, JOHN",REPUBLICAN,False,959862,2631596,20210113,,REPUBLICAN,MARYLAND,10,1,,,False,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5684965.0,366115.0,993099.0,543624.0,1569212.0,1534657.0,678258.0,1359214.0,2995410.0,1330341.0,2749177.0,2935788.0,155582.0,87244.0,39630.0,-58912.0,-230.0,294121.0,231750.0,620.0,18899.0,10355.0,10654.0,19648.0
2008,MARYLAND,MD,24,52,52,"NADER, RALPH",INDEPENDENT,False,14713,2631596,20210113,,OTHER,MARYLAND,10,2,1934.0,74.0,False,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5684965.0,366115.0,993099.0,543624.0,1569212.0,1534657.0,678258.0,1359214.0,2995410.0,1330341.0,2749177.0,2935788.0,155582.0,87244.0,39630.0,-58912.0,-230.0,294121.0,231750.0,620.0,18899.0,10355.0,10654.0,19648.0
2008,MARYLAND,MD,24,52,52,"BARR, BOB",LIBERTARIAN,False,9842,2631596,20210113,,LIBERTARIAN,MARYLAND,10,3,,,False,5311034.0,3498455.0,1504746.0,17161.0,218734.0,2799.0,69139.0,5079879.0,231155.0,5684965.0,366115.0,993099.0,543624.0,1569212.0,1534657.0,678258.0,1359214.0,2995410.0,1330341.0,2749177.0,2935788.0,155582.0,87244.0,39630.0,-58912.0,-230.0,294121.0,231750.0,620.0,18899.0,10355.0,10654.0,19648.0
2008,MARYLAND,MD,24,52,52,,,True,9205,2631596,20210113,,OTHER,MARYLAND,10,2,,,False,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5684965.0,366115.0,993099.0,543624.0,1569212.0,1534657.0,678258.0,1359214.0,2995410.0,1330341.0,2749177.0,2935788.0,155582.0,87244.0,39630.0,-58912.0,-230.0,294121.0,231750.0,620.0,18899.0,10355.0,10654.0,19648.0
2008,MARYLAND,MD,24,52,52,"MCKINNEY, CYNTHIA",GREEN,False,4747,2631596,20210113,,OTHER,MARYLAND,10,2,1955.0,53.0,False,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5684965.0,366115.0,993099.0,543624.0,1569212.0,1534657.0,678258.0,1359214.0,2995410.0,1330341.0,2749177.0,2935788.0,155582.0,87244.0,39630.0,-58912.0,-230.0,294121.0,231750.0,620.0,18899.0,10355.0,10654.0,19648.0
2008,MARYLAND,MD,24,52,52,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,3760,2631596,20210113,,OTHER,MARYLAND,10,2,,,False,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5684965.0,366115.0,993099.0,543624.0,1569212.0,1534657.0,678258.0,1359214.0,2995410.0,1330341.0,2749177.0,2935788.0,155582.0,87244.0,39630.0,-58912.0,-230.0,294121.0,231750.0,620.0,18899.0,10355.0,10654.0,19648.0
2012,MARYLAND,MD,24,52,52,"OBAMA, BARACK H.",DEMOCRAT,False,1677844,2707327,20210113,,DEMOCRAT,MARYLAND,10,0,,,True,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5886992.0,366891.0,980312.0,564607.0,1575769.0,1634951.0,764462.0,1347203.0,3038028.0,1501761.0,2852253.0,3036122.0,145436.0,86938.0,52344.0,-12976.0,-1598.0,290914.0,229353.0,653.0,7814.0,4812.0,10708.0,19406.0
2012,MARYLAND,MD,24,52,52,"ROMNEY, MITT",REPUBLICAN,False,971869,2707327,20210113,,REPUBLICAN,MARYLAND,10,1,1947.0,65.0,False,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5886992.0,366891.0,980312.0,564607.0,1575769.0,1634951.0,764462.0,1347203.0,3038028.0,1501761.0,2852253.0,3036122.0,145436.0,86938.0,52344.0,-12976.0,-1598.0,290914.0,229353.0,653.0,7814.0,4812.0,10708.0,19406.0
2012,MARYLAND,MD,24,52,52,"JOHNSON, GARY",LIBERTARIAN,False,30195,2707327,20210113,,LIBERTARIAN,MARYLAND,10,3,1953.0,59.0,False,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5886992.0,366891.0,980312.0,564607.0,1575769.0,1634951.0,764462.0,1347203.0,3038028.0,1501761.0,2852253.0,3036122.0,145436.0,86938.0,52344.0,-12976.0,-1598.0,290914.0,229353.0,653.0,7814.0,4812.0,10708.0,19406.0
2012,MARYLAND,MD,24,52,52,"STEIN, JILL",GREEN,False,17110,2707327,20210113,,OTHER,MARYLAND,10,2,1950.0,62.0,False,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5886992.0,366891.0,980312.0,564607.0,1575769.0,1634951.0,764462.0,1347203.0,3038028.0,1501761.0,2852253.0,3036122.0,145436.0,86938.0,52344.0,-12976.0,-1598.0,290914.0,229353.0,653.0,7814.0,4812.0,10708.0,19406.0
2012,MARYLAND,MD,24,52,52,,,True,10309,2707327,20210113,,OTHER,MARYLAND,10,2,,,False,5546935.0,3545041.0,1616804.0,22440.0,264171.0,3793.0,94686.0,5224040.0,322895.0,5886992.0,366891.0,980312.0,564607.0,1575769.0,1634951.0,764462.0,1347203.0,3038028.0,1501761.0,2852253.0,3036122.0,145436.0,86938.0,52344.0,-12976.0,-1598.0,290914.0,229353.0,653.0,7814.0,4812.0,10708.0,19406.0
2016,MARYLAND,MD,24,52,52,"CLINTON, HILLARY",DEMOCRAT,False,1677928,2781446,20210113,,DEMOCRAT,MARYLAND,10,0,1947.0,69.0,True,5684965.0,3526113.0,1695633.0,28008.0,306446.0,5096.0,123669.0,5254590.0,430375.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,"TRUMP, DONALD J.",REPUBLICAN,False,943169,2781446,20210113,,REPUBLICAN,MARYLAND,10,1,,,False,5684965.0,3526113.0,1695633.0,28008.0,306446.0,5096.0,123669.0,5254590.0,430375.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,"JOHNSON, GARY",LIBERTARIAN,False,79605,2781446,20210113,,LIBERTARIAN,MARYLAND,10,3,1953.0,63.0,False,5684965.0,3526113.0,1695633.0,28008.0,306446.0,5096.0,123669.0,5254590.0,430375.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,"STEIN, JILL",GREEN,False,35945,2781446,20210113,,OTHER,MARYLAND,10,2,1950.0,66.0,False,5684965.0,3526113.0,1695633.0,28008.0,306446.0,5096.0,123669.0,5254590.0,430375.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,,,True,33263,2781446,20210113,,OTHER,MARYLAND,10,2,,,False,5684965.0,3526113.0,1695633.0,28008.0,306446.0,5096.0,123669.0,5254590.0,430375.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,OTHER,,True,10921,2781446,20210113,,OTHER,MARYLAND,10,2,,,False,5684965.0,3526113.0,1695633.0,28008.0,306446.0,5096.0,123669.0,5254590.0,430375.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,,NO PARTY AFFILIATION,True,278,2781446,20210113,,OTHER,MARYLAND,10,2,,,False,5684965.0,3526113.0,1695633.0,28008.0,306446.0,5096.0,123669.0,5254590.0,430375.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,"TRUMP, DONALD J.",REPUBLICAN,True,259,2781446,20210113,,REPUBLICAN,MARYLAND,10,1,,,False,5886992.0,3574008.0,1774916.0,31875.0,351728.0,5651.0,148814.0,5375909.0,511083.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2016,MARYLAND,MD,24,52,52,"CLINTON, HILLARY",DEMOCRAT,True,78,2781446,20210113,,DEMOCRAT,MARYLAND,10,0,1947.0,69.0,False,5886992.0,3574008.0,1774916.0,31875.0,351728.0,5651.0,148814.0,5375909.0,511083.0,6003323.0,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,146996.0,94512.0,44030.0,-59398.0,-144.0,292583.0,230226.0,668.0,13093.0,20116.0,10672.0,19215.0
2020,MARYLAND,MD,24,52,52,"TRUMP, DONALD J.",REPUBLICAN,False,976414,3037030,20210113,,REPUBLICAN,MARYLAND,10,1,,,False,5886992.0,3574008.0,1774916.0,31875.0,351728.0,5651.0,148814.0,5375909.0,511083.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1985023,3037030,20210113,,DEMOCRAT,MARYLAND,10,0,,,True,5886992.0,3574008.0,1774916.0,31875.0,351728.0,5651.0,148814.0,5375909.0,511083.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"JORGENSEN, JO",LIBERTARIAN,False,33488,3037030,20210113,,LIBERTARIAN,MARYLAND,10,3,1957.0,63.0,False,5886992.0,3574008.0,1774916.0,31875.0,351728.0,5651.0,148814.0,5375909.0,511083.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"HAWKINS, HOWIE",GREEN,False,15799,3037030,20210113,,OTHER,MARYLAND,10,2,1952.0,68.0,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"SEGAL, JEROME M.",BREAD AND ROSES,False,5884,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"BALL, DENNIS ANDREW",,True,8,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"BELLAR, BARBARA",,True,23,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"BODDIE, R. PRESIDENT",INDEPENDENT,True,4,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,795,3037030,20210113,,OTHER,MARYLAND,10,2,1949.0,71.0,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"CELLA, TODD",INDEPENDENT,True,11,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"CHARLES, MARK",INDEPENDENT,True,30,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"COLLINS, PHIL",INDEPENDENT,True,10,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,True,26,3037030,20210113,,OTHER,MARYLAND,10,2,1954.0,66.0,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"HOEFLING, TOM",NON-AFFILIATED,True,11,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"HOWARD, SHAWN W.",,True,20,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"LEE, JOHNSON",,True,1,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"PIERCE, BROCK",INDEPENDENT,True,16,3037030,20210113,,OTHER,MARYLAND,10,2,1980.0,40.0,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"ROUSE, DEBORAH",,True,6,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"SHERRILL, PETER",,True,3,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"SIMMONS, JADE",BECOMING ONE NATION,True,131,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"WELLS, KASEY",NON-AFFILIATED,True,5,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"WEST, KANYE",THE BIRTHDAY PARTY,True,1117,3037030,20210113,,OTHER,MARYLAND,10,2,1977.0,43.0,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,125,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"RALEY, ALBERT",,,32,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,"SCHAWLB, BENJAMIN",,,3,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
2020,MARYLAND,MD,24,52,52,,,,18045,3037030,20210113,,OTHER,MARYLAND,10,2,,,False,6003323.0,3565668.0,1841676.0,34753.0,388403.0,6450.0,166373.0,5416175.0,587148.0,,366742.0,978808.0,541967.0,1589949.0,1649948.0,875909.0,1345550.0,2987161.0,1670612.0,2911529.0,3095485.0,139506.0,111270.0,26156.0,-52758.0,62.0,296266.0,233522.0,0.0,9197.0,19908.0,10722.0,19232.0
